"index","parent","subba","time","start","end","start_act","end_act","start_match","end_match","n_obs","na","type","update","success","comments"
410,"CISO","SCE",2024-04-29 00:11:07.339479,2024-04-27 08:00:00,2024-04-28 07:00:00,2024-04-27 08:00:00,2024-04-28 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
410,"CISO","SDGE",2024-04-29 00:11:09.14582,2024-04-27 08:00:00,2024-04-28 07:00:00,2024-04-27 08:00:00,2024-04-28 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
410,"CISO","VEA",2024-04-29 00:11:10.85362,2024-04-27 08:00:00,2024-04-28 07:00:00,2024-04-27 08:00:00,2024-04-28 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
411,"CISO","PGAE",2024-04-29 12:05:32.807336,2024-04-28 08:00:00,2024-04-28 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
411,"CISO","SCE",2024-04-29 12:05:32.808957,2024-04-28 08:00:00,2024-04-28 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
411,"CISO","SDGE",2024-04-29 12:05:32.810179,2024-04-28 08:00:00,2024-04-28 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
411,"CISO","VEA",2024-04-29 12:05:32.811328,2024-04-28 08:00:00,2024-04-28 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
412,"CISO","PGAE",2024-04-30 00:11:01.135734,2024-04-28 08:00:00,2024-04-29 07:00:00,2024-04-28 08:00:00,2024-04-29 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
412,"CISO","SCE",2024-04-30 00:11:02.762188,2024-04-28 08:00:00,2024-04-29 07:00:00,2024-04-28 08:00:00,2024-04-29 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
412,"CISO","SDGE",2024-04-30 00:11:04.286386,2024-04-28 08:00:00,2024-04-29 07:00:00,2024-04-28 08:00:00,2024-04-29 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
412,"CISO","VEA",2024-04-30 00:11:05.820134,2024-04-28 08:00:00,2024-04-29 07:00:00,2024-04-28 08:00:00,2024-04-29 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
413,"CISO","PGAE",2024-04-30 12:05:35.507065,2024-04-29 08:00:00,2024-04-29 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
413,"CISO","SCE",2024-04-30 12:05:35.508572,2024-04-29 08:00:00,2024-04-29 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
413,"CISO","SDGE",2024-04-30 12:05:35.509758,2024-04-29 08:00:00,2024-04-29 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
413,"CISO","VEA",2024-04-30 12:05:35.51086,2024-04-29 08:00:00,2024-04-29 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
414,"CISO","PGAE",2024-05-01 00:11:46.894449,2024-04-29 08:00:00,2024-04-30 07:00:00,2024-04-29 08:00:00,2024-04-30 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
414,"CISO","SCE",2024-05-01 00:11:48.856409,2024-04-29 08:00:00,2024-04-30 07:00:00,2024-04-29 08:00:00,2024-04-30 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
414,"CISO","SDGE",2024-05-01 00:11:50.566928,2024-04-29 08:00:00,2024-04-30 07:00:00,2024-04-29 08:00:00,2024-04-30 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
414,"CISO","VEA",2024-05-01 00:11:52.238284,2024-04-29 08:00:00,2024-04-30 07:00:00,2024-04-29 08:00:00,2024-04-30 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
415,"CISO","PGAE",2024-05-01 12:05:28.953313,2024-04-30 08:00:00,2024-04-30 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
415,"CISO","SCE",2024-05-01 12:05:28.954723,2024-04-30 08:00:00,2024-04-30 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
415,"CISO","SDGE",2024-05-01 12:05:28.955801,2024-04-30 08:00:00,2024-04-30 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
415,"CISO","VEA",2024-05-01 12:05:28.95687,2024-04-30 08:00:00,2024-04-30 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
416,"CISO","PGAE",2024-05-02 00:11:19.194091,2024-04-30 08:00:00,2024-05-01 07:00:00,2024-04-30 08:00:00,2024-05-01 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
416,"CISO","SCE",2024-05-02 00:11:20.952834,2024-04-30 08:00:00,2024-05-01 07:00:00,2024-04-30 08:00:00,2024-05-01 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
416,"CISO","SDGE",2024-05-02 00:11:23.565182,2024-04-30 08:00:00,2024-05-01 07:00:00,2024-04-30 08:00:00,2024-05-01 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
416,"CISO","VEA",2024-05-02 00:11:27.12035,2024-04-30 08:00:00,2024-05-01 07:00:00,2024-04-30 08:00:00,2024-05-01 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
417,"CISO","PGAE",2024-05-02 12:06:01.729651,2024-05-01 08:00:00,2024-05-01 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
417,"CISO","SCE",2024-05-02 12:06:01.731129,2024-05-01 08:00:00,2024-05-01 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
417,"CISO","SDGE",2024-05-02 12:06:01.732334,2024-05-01 08:00:00,2024-05-01 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
417,"CISO","VEA",2024-05-02 12:06:01.733475,2024-05-01 08:00:00,2024-05-01 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
418,"CISO","PGAE",2024-05-03 00:11:24.003821,2024-05-01 08:00:00,2024-05-02 07:00:00,2024-05-01 08:00:00,2024-05-02 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
418,"CISO","SCE",2024-05-03 00:11:25.81356,2024-05-01 08:00:00,2024-05-02 07:00:00,2024-05-01 08:00:00,2024-05-02 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
418,"CISO","SDGE",2024-05-03 00:11:27.590127,2024-05-01 08:00:00,2024-05-02 07:00:00,2024-05-01 08:00:00,2024-05-02 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
418,"CISO","VEA",2024-05-03 00:11:28.988775,2024-05-01 08:00:00,2024-05-02 07:00:00,2024-05-01 08:00:00,2024-05-02 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
419,"CISO","PGAE",2024-05-03 12:05:26.607553,2024-05-02 08:00:00,2024-05-02 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
419,"CISO","SCE",2024-05-03 12:05:26.608944,2024-05-02 08:00:00,2024-05-02 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
419,"CISO","SDGE",2024-05-03 12:05:26.610101,2024-05-02 08:00:00,2024-05-02 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
419,"CISO","VEA",2024-05-03 12:05:26.61118,2024-05-02 08:00:00,2024-05-02 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
420,"CISO","PGAE",2024-05-04 00:10:58.148479,2024-05-02 08:00:00,2024-05-03 07:00:00,2024-05-02 08:00:00,2024-05-03 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
420,"CISO","SCE",2024-05-04 00:11:00.388956,2024-05-02 08:00:00,2024-05-03 07:00:00,2024-05-02 08:00:00,2024-05-03 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
420,"CISO","SDGE",2024-05-04 00:11:02.949611,2024-05-02 08:00:00,2024-05-03 07:00:00,2024-05-02 08:00:00,2024-05-03 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
420,"CISO","VEA",2024-05-04 00:11:06.562957,2024-05-02 08:00:00,2024-05-03 07:00:00,2024-05-02 08:00:00,2024-05-03 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
421,"CISO","PGAE",2024-05-04 12:05:02.62728,2024-05-03 08:00:00,2024-05-03 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
421,"CISO","SCE",2024-05-04 12:05:02.628664,2024-05-03 08:00:00,2024-05-03 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
421,"CISO","SDGE",2024-05-04 12:05:02.629755,2024-05-03 08:00:00,2024-05-03 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
421,"CISO","VEA",2024-05-04 12:05:02.630794,2024-05-03 08:00:00,2024-05-03 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
422,"CISO","PGAE",2024-05-05 00:11:45.144964,2024-05-03 08:00:00,2024-05-04 07:00:00,2024-05-03 08:00:00,2024-05-04 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
422,"CISO","SCE",2024-05-05 00:11:47.482725,2024-05-03 08:00:00,2024-05-04 07:00:00,2024-05-03 08:00:00,2024-05-04 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
422,"CISO","SDGE",2024-05-05 00:11:49.099535,2024-05-03 08:00:00,2024-05-04 07:00:00,2024-05-03 08:00:00,2024-05-04 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
422,"CISO","VEA",2024-05-05 00:11:50.709438,2024-05-03 08:00:00,2024-05-04 07:00:00,2024-05-03 08:00:00,2024-05-04 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
423,"CISO","PGAE",2024-05-05 12:04:56.205009,2024-05-04 08:00:00,2024-05-04 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
423,"CISO","SCE",2024-05-05 12:04:56.20634,2024-05-04 08:00:00,2024-05-04 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
423,"CISO","SDGE",2024-05-05 12:04:56.207444,2024-05-04 08:00:00,2024-05-04 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
423,"CISO","VEA",2024-05-05 12:04:56.208477,2024-05-04 08:00:00,2024-05-04 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
424,"CISO","PGAE",2024-05-06 00:11:12.512452,2024-05-04 08:00:00,2024-05-05 07:00:00,2024-05-04 08:00:00,2024-05-05 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
424,"CISO","SCE",2024-05-06 00:11:14.762611,2024-05-04 08:00:00,2024-05-05 07:00:00,2024-05-04 08:00:00,2024-05-05 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
424,"CISO","SDGE",2024-05-06 00:11:18.183665,2024-05-04 08:00:00,2024-05-05 07:00:00,2024-05-04 08:00:00,2024-05-05 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
424,"CISO","VEA",2024-05-06 00:11:24.329923,2024-05-04 08:00:00,2024-05-05 07:00:00,2024-05-04 08:00:00,2024-05-05 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
425,"CISO","PGAE",2024-05-06 12:05:25.532746,2024-05-05 08:00:00,2024-05-05 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
425,"CISO","SCE",2024-05-06 12:05:25.53426,2024-05-05 08:00:00,2024-05-05 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
425,"CISO","SDGE",2024-05-06 12:05:25.535491,2024-05-05 08:00:00,2024-05-05 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
425,"CISO","VEA",2024-05-06 12:05:25.536643,2024-05-05 08:00:00,2024-05-05 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
426,"CISO","PGAE",2024-05-07 00:11:27.14297,2024-05-05 08:00:00,2024-05-06 07:00:00,2024-05-05 08:00:00,2024-05-06 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
426,"CISO","SCE",2024-05-07 00:11:30.424604,2024-05-05 08:00:00,2024-05-06 07:00:00,2024-05-05 08:00:00,2024-05-06 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
426,"CISO","SDGE",2024-05-07 00:11:34.333228,2024-05-05 08:00:00,2024-05-06 07:00:00,2024-05-05 08:00:00,2024-05-06 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
426,"CISO","VEA",2024-05-07 00:11:38.741727,2024-05-05 08:00:00,2024-05-06 07:00:00,2024-05-05 08:00:00,2024-05-06 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
427,"CISO","PGAE",2024-05-07 12:05:37.214894,2024-05-06 08:00:00,2024-05-06 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
427,"CISO","SCE",2024-05-07 12:05:37.216252,2024-05-06 08:00:00,2024-05-06 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
427,"CISO","SDGE",2024-05-07 12:05:37.217339,2024-05-06 08:00:00,2024-05-06 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
427,"CISO","VEA",2024-05-07 12:05:37.218408,2024-05-06 08:00:00,2024-05-06 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
428,"CISO","PGAE",2024-05-08 00:10:06.764333,2024-05-06 08:00:00,2024-05-07 07:00:00,2024-05-06 08:00:00,2024-05-07 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
428,"CISO","SCE",2024-05-08 00:10:08.255057,2024-05-06 08:00:00,2024-05-07 07:00:00,2024-05-06 08:00:00,2024-05-07 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
428,"CISO","SDGE",2024-05-08 00:10:09.943904,2024-05-06 08:00:00,2024-05-07 07:00:00,2024-05-06 08:00:00,2024-05-07 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
428,"CISO","VEA",2024-05-08 00:10:11.52207,2024-05-06 08:00:00,2024-05-07 07:00:00,2024-05-06 08:00:00,2024-05-07 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
429,"CISO","PGAE",2024-05-08 12:05:17.91545,2024-05-07 08:00:00,2024-05-07 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
429,"CISO","SCE",2024-05-08 12:05:17.916808,2024-05-07 08:00:00,2024-05-07 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
429,"CISO","SDGE",2024-05-08 12:05:17.917895,2024-05-07 08:00:00,2024-05-07 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
429,"CISO","VEA",2024-05-08 12:05:17.91894,2024-05-07 08:00:00,2024-05-07 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
430,"CISO","PGAE",2024-05-09 00:11:18.454612,2024-05-07 08:00:00,2024-05-08 07:00:00,2024-05-07 08:00:00,2024-05-08 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
430,"CISO","SCE",2024-05-09 00:11:20.108239,2024-05-07 08:00:00,2024-05-08 07:00:00,2024-05-07 08:00:00,2024-05-08 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
430,"CISO","SDGE",2024-05-09 00:11:22.017442,2024-05-07 08:00:00,2024-05-08 07:00:00,2024-05-07 08:00:00,2024-05-08 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
430,"CISO","VEA",2024-05-09 00:11:25.033685,2024-05-07 08:00:00,2024-05-08 07:00:00,2024-05-07 08:00:00,2024-05-08 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
431,"CISO","PGAE",2024-05-09 12:05:41.285286,2024-05-08 08:00:00,2024-05-08 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
431,"CISO","SCE",2024-05-09 12:05:41.286642,2024-05-08 08:00:00,2024-05-08 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
431,"CISO","SDGE",2024-05-09 12:05:41.287735,2024-05-08 08:00:00,2024-05-08 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
431,"CISO","VEA",2024-05-09 12:05:41.288773,2024-05-08 08:00:00,2024-05-08 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
432,"CISO","PGAE",2024-05-10 00:11:37.029564,2024-05-08 08:00:00,2024-05-09 07:00:00,2024-05-08 08:00:00,2024-05-09 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
432,"CISO","SCE",2024-05-10 00:11:38.630715,2024-05-08 08:00:00,2024-05-09 07:00:00,2024-05-08 08:00:00,2024-05-09 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
432,"CISO","SDGE",2024-05-10 00:11:40.286693,2024-05-08 08:00:00,2024-05-09 07:00:00,2024-05-08 08:00:00,2024-05-09 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
432,"CISO","VEA",2024-05-10 00:11:42.357418,2024-05-08 08:00:00,2024-05-09 07:00:00,2024-05-08 08:00:00,2024-05-09 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
433,"CISO","PGAE",2024-05-10 12:05:16.205526,2024-05-09 08:00:00,2024-05-09 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
433,"CISO","SCE",2024-05-10 12:05:16.206846,2024-05-09 08:00:00,2024-05-09 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
433,"CISO","SDGE",2024-05-10 12:05:16.207929,2024-05-09 08:00:00,2024-05-09 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
433,"CISO","VEA",2024-05-10 12:05:16.208989,2024-05-09 08:00:00,2024-05-09 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
434,"CISO","PGAE",2024-05-11 00:11:26.298021,2024-05-09 08:00:00,2024-05-10 07:00:00,2024-05-09 08:00:00,2024-05-10 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
434,"CISO","SCE",2024-05-11 00:11:27.899561,2024-05-09 08:00:00,2024-05-10 07:00:00,2024-05-09 08:00:00,2024-05-10 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
434,"CISO","SDGE",2024-05-11 00:11:29.498445,2024-05-09 08:00:00,2024-05-10 07:00:00,2024-05-09 08:00:00,2024-05-10 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
434,"CISO","VEA",2024-05-11 00:11:31.300904,2024-05-09 08:00:00,2024-05-10 07:00:00,2024-05-09 08:00:00,2024-05-10 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
435,"CISO","PGAE",2024-05-11 12:05:01.687751,2024-05-10 08:00:00,2024-05-10 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
435,"CISO","SCE",2024-05-11 12:05:01.689047,2024-05-10 08:00:00,2024-05-10 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
435,"CISO","SDGE",2024-05-11 12:05:01.690103,2024-05-10 08:00:00,2024-05-10 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
435,"CISO","VEA",2024-05-11 12:05:01.691163,2024-05-10 08:00:00,2024-05-10 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
436,"CISO","PGAE",2024-05-12 00:12:17.902973,2024-05-10 08:00:00,2024-05-11 07:00:00,2024-05-10 08:00:00,2024-05-11 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
436,"CISO","SCE",2024-05-12 00:12:19.485354,2024-05-10 08:00:00,2024-05-11 07:00:00,2024-05-10 08:00:00,2024-05-11 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
436,"CISO","SDGE",2024-05-12 00:12:22.069382,2024-05-10 08:00:00,2024-05-11 07:00:00,2024-05-10 08:00:00,2024-05-11 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
436,"CISO","VEA",2024-05-12 00:12:24.004628,2024-05-10 08:00:00,2024-05-11 07:00:00,2024-05-10 08:00:00,2024-05-11 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
437,"CISO","PGAE",2024-05-12 12:05:05.907923,2024-05-11 08:00:00,2024-05-11 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
437,"CISO","SCE",2024-05-12 12:05:05.909249,2024-05-11 08:00:00,2024-05-11 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
437,"CISO","SDGE",2024-05-12 12:05:05.91033,2024-05-11 08:00:00,2024-05-11 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
437,"CISO","VEA",2024-05-12 12:05:05.911374,2024-05-11 08:00:00,2024-05-11 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
438,"CISO","PGAE",2024-05-13 00:11:27.524041,2024-05-11 08:00:00,2024-05-12 07:00:00,2024-05-11 08:00:00,2024-05-12 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
438,"CISO","SCE",2024-05-13 00:11:29.334157,2024-05-11 08:00:00,2024-05-12 07:00:00,2024-05-11 08:00:00,2024-05-12 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
438,"CISO","SDGE",2024-05-13 00:11:31.137706,2024-05-11 08:00:00,2024-05-12 07:00:00,2024-05-11 08:00:00,2024-05-12 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
438,"CISO","VEA",2024-05-13 00:11:32.7211,2024-05-11 08:00:00,2024-05-12 07:00:00,2024-05-11 08:00:00,2024-05-12 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
439,"CISO","PGAE",2024-05-13 12:05:25.83289,2024-05-12 08:00:00,2024-05-12 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
439,"CISO","SCE",2024-05-13 12:05:25.834233,2024-05-12 08:00:00,2024-05-12 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
439,"CISO","SDGE",2024-05-13 12:05:25.835332,2024-05-12 08:00:00,2024-05-12 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
439,"CISO","VEA",2024-05-13 12:05:25.836366,2024-05-12 08:00:00,2024-05-12 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
440,"CISO","PGAE",2024-05-14 00:11:49.684097,2024-05-12 08:00:00,2024-05-13 07:00:00,2024-05-12 08:00:00,2024-05-13 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
440,"CISO","SCE",2024-05-14 00:11:51.465098,2024-05-12 08:00:00,2024-05-13 07:00:00,2024-05-12 08:00:00,2024-05-13 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
440,"CISO","SDGE",2024-05-14 00:11:53.974278,2024-05-12 08:00:00,2024-05-13 07:00:00,2024-05-12 08:00:00,2024-05-13 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
